"scenario","target","AgeGroup","tot_vacc","pre_vacc","pre_vacc_lo","pre_vacc_hi","post_vacc","post_vacc_lo","post_vacc_hi","pre_fatal","pre_fatal_lo","pre_fatal_hi","post_fatal","post_fatal_lo","post_fatal_hi","pre_daly","pre_daly_lo","pre_daly_hi","post_daly","post_daly_lo","post_daly_hi","diff","diff_low","diff_hi","diff_fatal","diff_fatal_low","diff_fatal_hi","diff_daly","diff_daly_low","diff_daly_hi","region","rho_p50","rho_p2.5","rho_p97.5","scenario_vacc","nnv","nnv_lo","nnv_hi","nnv_fatal","nnv_fatal_lo","nnv_fatal_hi","nnv_daly","nnv_daly_lo","nnv_daly_hi","tot_pop","tot_vacc_prop","age_gr","VE","VC","setting"
"Scenario_2","60+ years",16,0,6842.38116712865,6056.80386357711,7789.42315115664,6842.38116712865,6056.80386357711,7789.42315115664,4.95370854672902,4.37200638055044,5.6523070020991,4.95370854672902,4.37200638055044,5.6523070020991,642.743970637528,565.935147084998,734.72009447811,642.743970637528,565.935147084998,734.72009447811,0,0,0,0,0,0,0,0,0,"Ceará",0.103856069451827,0.0741175155897677,0.140287888943536,692493.3,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,294923,0,"65–69","VE0","cov90","High"
"Scenario_2","60+ years",17,0,5199.46540497469,4627.92761165569,5901.10609100633,5199.46540497469,4627.92761165569,5901.10609100633,7.66160824760419,6.78261003346529,8.73231797787138,7.66160824760419,6.78261003346529,8.73231797787138,527.966361125442,466.409011172593,602.734675184651,527.966361125442,466.409011172593,602.734675184651,0,0,0,0,0,0,0,0,0,"Ceará",0.103856069451827,0.0741175155897677,0.140287888943536,692493.3,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,240089,0,"70–74","VE0","cov90","High"
"Scenario_2","60+ years",18,0,3309.01364998771,2941.48652732704,3753.47302864229,3309.01364998771,2941.48652732704,3753.47302864229,4.8759563334962,4.31091154208428,5.55436370377357,4.8759563334962,4.31091154208428,5.55436370377357,336.005292780082,296.439484663725,383.382989251617,336.005292780082,296.439484663725,383.382989251617,0,0,0,0,0,0,0,0,0,"Ceará",0.103856069451827,0.0741175155897677,0.140287888943536,692493.3,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,161761,0,"75–79","VE0","cov90","High"
"Scenario_2","60+ years",19,0,2210.95511373851,1963.97277662337,2522.25631356953,2210.95511373851,1963.97277662337,2522.25631356953,16.2999627636239,14.2320474626917,18.8420600417264,16.2999627636239,14.2320474626917,18.8420600417264,346.360311592611,302.087517986186,400.709067932575,346.360311592611,302.087517986186,400.709067932575,0,0,0,0,0,0,0,0,0,"Ceará",0.103856069451827,0.0741175155897677,0.140287888943536,692493.3,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,114462,0,"80–84","VE0","cov90","High"
"Scenario_2","60+ years",20,0,1857.20015592921,1642.95379586002,2133.05879597691,1857.20015592921,1642.95379586002,2133.05879597691,13.691952947455,11.8955519875993,15.9425819751674,13.691952947455,11.8955519875993,15.9425819751674,290.942326553974,252.479447031032,339.057165249982,290.942326553974,252.479447031032,339.057165249982,0,0,0,0,0,0,0,0,0,"Ceará",0.103856069451827,0.0741175155897677,0.140287888943536,692493.3,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,101324,0,"85+","VE0","cov90","High"
"Scenario_3","<1 (novacc)",1,0,5360.11377029458,4769.37178121381,6065.00931067969,5360.11377029458,4769.37178121381,6065.00931067969,8.08483283683892,7.1663608471222,9.17548631739299,8.08483283683892,7.1663608471222,9.17548631739299,882.549903341904,778.294191868193,1005.60114975894,882.549903341904,778.294191868193,1005.60114975894,0,0,0,0,0,0,0,0,0,"Ceará",0.103856069451827,0.0741175155897677,0.140287888943536,5119081.2,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,105039,0,"<1","VE0","cov90","High"
"Scenario_3","1-11 years",2,0,23325.0834986378,20765.9670149126,26322.4644461018,23325.0834986378,20765.9670149126,26322.4644461018,35.1819772999767,31.2043133728722,39.8206896823008,35.1819772999767,31.2043133728722,39.8206896823008,3840.50620366465,3389.17000000706,4364.00323761177,3840.50620366465,3389.17000000706,4364.00323761177,0,0,0,0,0,0,0,0,0,"Ceará",0.103856069451827,0.0741175155897677,0.140287888943536,5119081.2,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,469296,0,"1-4","VE0","cov90","High"
"Scenario_3","1-11 years",3,0,28712.6293858917,25563.9525707379,32392.6083003576,28712.6293858917,25563.9525707379,32392.6083003576,43.3081868854224,38.41433050329,49.0034233954552,43.3081868854224,38.41433050329,49.0034233954552,4727.57284176414,4172.30214569802,5370.32313928795,4727.57284176414,4172.30214569802,5370.32313928795,0,0,0,0,0,0,0,0,0,"Ceará",0.103856069451827,0.0741175155897677,0.140287888943536,5119081.2,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,609895,0,"5–9","VE0","cov90","High"
"Scenario_3","1-11 years",4,0,10928.6026677536,9705.74117743779,12368.6864781874,10928.6026677536,9705.74117743779,12368.6864781874,16.4839646125951,14.583091886718,18.7124807844597,16.4839646125951,14.583091886718,18.7124807844597,1644.52601110266,1446.67567025059,1875.06376556893,1644.52601110266,1446.67567025059,1875.06376556893,0,0,0,0,0,0,0,0,0,"Ceará",0.103856069451827,0.0741175155897677,0.140287888943536,5119081.2,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,240863,0,"10-11","VE0","cov90","High"
"Scenario_3","12-17 years",5,0,33109.3833592583,29479.344081822,37343.5992518927,33109.3833592583,29479.344081822,37343.5992518927,19.1486469959603,17.0264086164482,21.6203079123439,19.1486469959603,17.0264086164482,21.6203079123439,3085.49270969179,2733.96643410922,3493.32273824168,3085.49270969179,2733.96643410922,3493.32273824168,0,0,0,0,0,0,0,0,0,"Ceará",0.103856069451827,0.0741175155897677,0.140287888943536,5119081.2,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,769437,0,NA,"VE0","cov90","High"
"Scenario_3","18-59 years",6,231045.3,10701.6636468642,9473.0651166557,12156.5015142234,3839.46313298969,3343.04541906629,4440.50286720105,6.18925388068282,5.4709123066568,7.03843984877957,2.22053438416168,1.93024868634205,2.57132770644414,997.297497379696,878.285669664228,1137.39276895908,357.80296411523,309.693756424146,415.661990380975,6862.20051387455,6130.01969758941,7715.99864702239,3.96871949652115,3.54066362031475,4.46711214233544,639.494533264466,568.591913240082,721.730778578106,"Ceará",0.103856069451827,0.0741175155897677,0.140287888943536,5119081.2,745.982457033983,663.437285849636,835.083972407633,1289857.14522965,1145948.66591455,1445797.10160236,8004.88656856583,7092.78494411059,9003.08477978392,256717,0.9,"18–19","VE0","cov90","High"
"Scenario_3","18-59 years",7,631511.1,27670.5326759823,24619.377461308,31237.9703731297,10406.8620476358,9199.51347263532,11823.2169438372,9.55588201736284,8.49799507788444,10.7920645663951,3.59395849233134,3.17534741180422,4.08474887528344,2181.57421706736,1934.21088058944,2469.64181340453,820.488069006538,722.601026914623,934.853391689417,17263.6706283465,15419.8639886727,19414.7534292924,5.9619235250315,5.32264766608022,6.70731569111164,1361.08614806082,1211.60985367481,1534.78842171511,"Ceará",0.103856069451827,0.0741175155897677,0.140287888943536,5119081.2,296.523335633767,263.669647860502,331.979659727248,858629.128419247,763208.627079186,961754.660678089,3761.02659430727,3335.36605278758,4225.0244040801,701679,0.9,"20–24","VE0","cov90","High"
"Scenario_3","18-59 years",8,647720.1,26683.3075089007,23747.9623529433,30135.1433432646,10975.1118872996,9717.31440465767,12469.1632191576,9.21494867387893,8.19720250968223,10.4110623470685,3.79020077244207,3.3540863726035,4.30790427414912,2103.74033522039,1865.74558680965,2382.45575787912,865.289490561367,763.293209485057,985.912276308471,15708.195621601,14030.6479482856,17665.980124107,5.42474790143686,4.84311613707872,6.10315807291936,1238.45084465902,1102.45237732459,1396.54348157065,"Ceará",0.103856069451827,0.0741175155897677,0.140287888943536,5119081.2,325.886010291374,289.77057395273,364.849949828975,943653.289149916,838759.399451596,1056980.88897941,4133.45529382673,3665.53656764252,4643.35812166589,719689,0.9,"25–29","VE0","cov90","High"
"Scenario_3","18-59 years",9,629475.3,24478.8405469795,21772.8998376337,27654.8895348828,10940.6244191343,9679.56998814208,12428.4320080209,9.81364619254774,8.71866837838675,11.0970919330836,4.38613164577274,3.87582391818866,4.98734544631189,1922.26995822141,1703.62639205801,2177.8301021634,859.143373425845,757.240498136681,978.852679641176,13538.2161278453,12093.3298494916,15226.4575268619,5.42751454677501,4.84284446019809,6.10974648677171,1063.12658479557,946.385893921328,1198.97742252222,"Ceará",0.103856069451827,0.0741175155897677,0.140287888943536,5119081.2,378.120806438532,336.196465328139,423.297905846437,943172.267136847,837854.927546239,1057040.18414637,4815.11917133026,4269.53927892259,5409.08442621562,699417,0.9,"30–34","VE0","cov90","High"
"Scenario_3","18-59 years",10,631980.9,23234.4947508877,20651.8593683737,26287.6226950111,11180.9432053088,9884.11616146767,12732.2481088642,9.31478394616833,8.26966483722713,10.5485250418004,4.48247622289488,3.95765571279112,5.10931772840815,1824.5541968529,1615.85105601852,2070.2040923758,878.015083553328,773.199237070651,1002.81452132672,12053.5515455789,10767.743206906,13555.3745861469,4.83230772327345,4.31200912443602,5.43920731339227,946.539113299572,842.651818947869,1067.38957104908,"Ceará",0.103856069451827,0.0741175155897677,0.140287888943536,5119081.2,424.694844556218,377.6421793044,475.408922894521,1059345.03619159,941144.711913432,1187168.45263391,5408.20884005017,4795.88834184388,6074.96605940003,702201,0.9,"35–39","VE0","cov90","High"
"Scenario_3","18-59 years",11,599316.3,20734.8609479709,18426.6097285787,23476.6409352693,10595.4163954789,9369.5762112974,12073.5214623926,6.06647905815678,5.38750500600015,6.8722923111265,3.09994225844634,2.73934444964037,3.53434618690959,1828.33461730627,1618.52632418268,2076.37010934622,934.270387886263,822.820380433404,1067.96431677111,10139.444552492,9057.03351728131,11403.1194728767,2.96653679971044,2.64816055635978,3.33794612421691,894.064229420006,795.705943749272,1008.4057925751,"Ceará",0.103856069451827,0.0741175155897677,0.140287888943536,5119081.2,504.868010619168,448.919369140713,565.205063030022,1725608.52793051,1533602.10425833,1933070.55635509,5725.63025289674,5076.40995092632,6433.3831363374,665907,0.9,"40–44","VE0","cov90","High"
"Scenario_3","18-59 years",12,510013.8,16533.0753723658,14714.3105889546,18681.3646714487,8876.52715898429,7874.86078243086,10070.1513390017,4.83714628060719,4.3021637785618,5.46853905415078,2.59704013710339,2.30239636457772,2.94784575212639,1457.83442240968,1292.53295199484,1652.19232492528,782.704158323204,691.653024861043,890.681525243882,7656.54821338154,6839.44980652379,8611.21333244695,2.2401061435038,1.99976741398408,2.5206933020244,675.130264086474,600.879927133794,761.510799681402,"Ceará",0.103856069451827,0.0741175155897677,0.140287888943536,5119081.2,668.588645605765,594.46688897038,748.46388888141,2285195.82201276,2030822.70893044,2559838.29129478,7582.36072697272,6722.26999556894,8519.30804947685,566682,0.9,"45–49","VE0","cov90","High"
"Scenario_3","18-59 years",13,465914.7,14308.8219870392,12713.3600057211,16194.4723993541,8106.78425009521,7173.20787446622,9219.36822485577,6.61612870739029,5.86642547637468,7.50000958144381,3.74842373818452,3.30970703635838,4.26991016882049,1306.38179077369,1155.86263675187,1483.39487158352,740.141664746973,652.053317249435,844.573235196577,6202.03773694402,5540.15213125488,6975.10417449831,2.86770496920577,2.5567184400163,3.23009941262333,566.240126026715,503.809319502434,638.821636386941,"Ceará",0.103856069451827,0.0741175155897677,0.140287888943536,5119081.2,825.38698039628,733.907490402205,923.996503836167,1785079.44679461,1584806.08367485,2002207.64237432,9040.47764315185,8013.31844198733,10160.7513037981,517683,0.9,"50–54","VE0","cov90","High"
"Scenario_3","18-59 years",14,431927.1,12491.2017293822,11085.8532666389,14152.9538031733,7391.22841827049,6530.18069411966,8417.03782250759,5.77569547139701,5.11532332972894,6.55462379422864,3.41756425268919,3.01293219759123,3.89837899302035,1140.4347960249,1007.85023410462,1296.4287629168,674.812100243029,593.567724591434,771.09906003446,5099.97331111167,4555.67257251924,5735.9159806657,2.35813121870783,2.10239113213771,2.65624480120829,465.622695781868,414.282509513186,525.329702882344,"Ceará",0.103856069451827,0.0741175155897677,0.140287888943536,5119081.2,1003.74666448679,892.46098047027,1123.67188785238,2170821.18220931,1927187.2824641,2434885.27027552,10994.0542984145,9744.51125057839,12356.4984821959,479919,0.9,"55–59","VE0","cov90","High"
"Scenario_3","18-59 years",15,340176.6,9222.59605127995,8206.66170331622,10424.3740044284,5658.66457992547,5023.2284320825,6416.13419596077,6.67692310123474,5.92481862805076,7.56357358009599,4.09672808456135,3.62626617521806,4.65553909630125,866.331158816925,767.039435667855,983.080233989566,531.550706072913,469.436659740796,605.128053554259,3563.93147135448,3183.43327123372,4008.23980846763,2.5801950166734,2.2985524528327,2.90803448379474,334.780452744012,297.602775927059,377.952180435307,"Ceará",0.103856069451827,0.0741175155897677,0.140287888943536,5119081.2,1436.35792134198,1277.1394538784,1608.03785216963,1983990.03444319,1760323.41725193,2227089.13764023,15290.8604969069,13544.2562974609,17201.0532632084,377974,0.9,"60–64","VE0","cov90","High"
"Scenario_3","60+ years",16,0,6842.38116712865,6056.80386357711,7789.42315115664,6842.38116712865,6056.80386357711,7789.42315115664,4.95370854672902,4.37200638055044,5.6523070020991,4.95370854672902,4.37200638055044,5.6523070020991,642.743970637528,565.935147084998,734.72009447811,642.743970637528,565.935147084998,734.72009447811,0,0,0,0,0,0,0,0,0,"Ceará",0.103856069451827,0.0741175155897677,0.140287888943536,5119081.2,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,294923,0,"65–69","VE0","cov90","High"
"Scenario_3","60+ years",17,0,5199.46540497469,4627.92761165569,5901.10609100633,5199.46540497469,4627.92761165569,5901.10609100633,7.66160824760419,6.78261003346529,8.73231797787138,7.66160824760419,6.78261003346529,8.73231797787138,527.966361125442,466.409011172593,602.734675184651,527.966361125442,466.409011172593,602.734675184651,0,0,0,0,0,0,0,0,0,"Ceará",0.103856069451827,0.0741175155897677,0.140287888943536,5119081.2,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,240089,0,"70–74","VE0","cov90","High"
"Scenario_3","60+ years",18,0,3309.01364998771,2941.48652732704,3753.47302864229,3309.01364998771,2941.48652732704,3753.47302864229,4.8759563334962,4.31091154208428,5.55436370377357,4.8759563334962,4.31091154208428,5.55436370377357,336.005292780082,296.439484663725,383.382989251617,336.005292780082,296.439484663725,383.382989251617,0,0,0,0,0,0,0,0,0,"Ceará",0.103856069451827,0.0741175155897677,0.140287888943536,5119081.2,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,161761,0,"75–79","VE0","cov90","High"
"Scenario_3","60+ years",19,0,2210.95511373851,1963.97277662337,2522.25631356953,2210.95511373851,1963.97277662337,2522.25631356953,16.2999627636239,14.2320474626917,18.8420600417264,16.2999627636239,14.2320474626917,18.8420600417264,346.360311592611,302.087517986186,400.709067932575,346.360311592611,302.087517986186,400.709067932575,0,0,0,0,0,0,0,0,0,"Ceará",0.103856069451827,0.0741175155897677,0.140287888943536,5119081.2,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,114462,0,"80–84","VE0","cov90","High"
"Scenario_3","60+ years",20,0,1857.20015592921,1642.95379586002,2133.05879597691,1857.20015592921,1642.95379586002,2133.05879597691,13.691952947455,11.8955519875993,15.9425819751674,13.691952947455,11.8955519875993,15.9425819751674,290.942326553974,252.479447031032,339.057165249982,290.942326553974,252.479447031032,339.057165249982,0,0,0,0,0,0,0,0,0,"Ceará",0.103856069451827,0.0741175155897677,0.140287888943536,5119081.2,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,101324,0,"85+","VE0","cov90","High"
"Scenario_4","<1 (novacc)",1,0,5360.11377029458,4769.37178121381,6065.00931067969,5360.11377029458,4769.37178121381,6065.00931067969,8.08483283683892,7.1663608471222,9.17548631739299,8.08483283683892,7.1663608471222,9.17548631739299,882.549903341904,778.294191868193,1005.60114975894,882.549903341904,778.294191868193,1005.60114975894,0,0,0,0,0,0,0,0,0,"Ceará",0.103856069451827,0.0741175155897677,0.140287888943536,821303.1,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,105039,0,"<1","VE0","cov90","High"
"Scenario_4","1-11 years",2,0,23325.0834986378,20765.9670149126,26322.4644461018,23325.0834986378,20765.9670149126,26322.4644461018,35.1819772999767,31.2043133728722,39.8206896823008,35.1819772999767,31.2043133728722,39.8206896823008,3840.50620366465,3389.17000000706,4364.00323761177,3840.50620366465,3389.17000000706,4364.00323761177,0,0,0,0,0,0,0,0,0,"Ceará",0.103856069451827,0.0741175155897677,0.140287888943536,821303.1,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,469296,0,"1-4","VE0","cov90","High"
"Scenario_4","1-11 years",3,0,28712.6293858917,25563.9525707379,32392.6083003576,28712.6293858917,25563.9525707379,32392.6083003576,43.3081868854224,38.41433050329,49.0034233954552,43.3081868854224,38.41433050329,49.0034233954552,4727.57284176414,4172.30214569802,5370.32313928795,4727.57284176414,4172.30214569802,5370.32313928795,0,0,0,0,0,0,0,0,0,"Ceará",0.103856069451827,0.0741175155897677,0.140287888943536,821303.1,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,609895,0,"5–9","VE0","cov90","High"
"Scenario_4","1-11 years",4,0,10928.6026677536,9705.74117743779,12368.6864781874,10928.6026677536,9705.74117743779,12368.6864781874,16.4839646125951,14.583091886718,18.7124807844597,16.4839646125951,14.583091886718,18.7124807844597,1644.52601110266,1446.67567025059,1875.06376556893,1644.52601110266,1446.67567025059,1875.06376556893,0,0,0,0,0,0,0,0,0,"Ceará",0.103856069451827,0.0741175155897677,0.140287888943536,821303.1,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,240863,0,"10-11","VE0","cov90","High"
"Scenario_4","12-17 years",5,0,33109.3833592583,29479.344081822,37343.5992518927,33109.3833592583,29479.344081822,37343.5992518927,19.1486469959603,17.0264086164482,21.6203079123439,19.1486469959603,17.0264086164482,21.6203079123439,3085.49270969179,2733.96643410922,3493.32273824168,3085.49270969179,2733.96643410922,3493.32273824168,0,0,0,0,0,0,0,0,0,"Ceará",0.103856069451827,0.0741175155897677,0.140287888943536,821303.1,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,769437,0,NA,"VE0","cov90","High"
"Scenario_4","18-59 years",6,0,10701.6636468642,9473.0651166557,12156.5015142234,10701.6636468642,9473.0651166557,12156.5015142234,6.18925388068282,5.4709123066568,7.03843984877957,6.18925388068282,5.4709123066568,7.03843984877957,997.297497379696,878.285669664228,1137.39276895908,997.297497379696,878.285669664228,1137.39276895908,0,0,0,0,0,0,0,0,0,"Ceará",0.103856069451827,0.0741175155897677,0.140287888943536,821303.1,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,256717,0,"18–19","VE0","cov90","High"
"Scenario_4","18-59 years",7,0,27670.5326759823,24619.377461308,31237.9703731297,27670.5326759823,24619.377461308,31237.9703731297,9.55588201736284,8.49799507788444,10.7920645663951,9.55588201736284,8.49799507788444,10.7920645663951,2181.57421706736,1934.21088058944,2469.64181340453,2181.57421706736,1934.21088058944,2469.64181340453,0,0,0,0,0,0,0,0,0,"Ceará",0.103856069451827,0.0741175155897677,0.140287888943536,821303.1,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,701679,0,"20–24","VE0","cov90","High"
"Scenario_4","18-59 years",8,0,26683.3075089007,23747.9623529433,30135.1433432646,26683.3075089007,23747.9623529433,30135.1433432646,9.21494867387893,8.19720250968223,10.4110623470685,9.21494867387893,8.19720250968223,10.4110623470685,2103.74033522039,1865.74558680965,2382.45575787912,2103.74033522039,1865.74558680965,2382.45575787912,0,0,0,0,0,0,0,0,0,"Ceará",0.103856069451827,0.0741175155897677,0.140287888943536,821303.1,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,719689,0,"25–29","VE0","cov90","High"
"Scenario_4","18-59 years",9,0,24478.8405469795,21772.8998376337,27654.8895348828,24478.8405469795,21772.8998376337,27654.8895348828,9.81364619254774,8.71866837838675,11.0970919330836,9.81364619254774,8.71866837838675,11.0970919330836,1922.26995822141,1703.62639205801,2177.8301021634,1922.26995822141,1703.62639205801,2177.8301021634,0,0,0,0,0,0,0,0,0,"Ceará",0.103856069451827,0.0741175155897677,0.140287888943536,821303.1,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,699417,0,"30–34","VE0","cov90","High"
"Scenario_4","18-59 years",10,0,23234.4947508877,20651.8593683737,26287.6226950111,23234.4947508877,20651.8593683737,26287.6226950111,9.31478394616833,8.26966483722713,10.5485250418004,9.31478394616833,8.26966483722713,10.5485250418004,1824.5541968529,1615.85105601852,2070.2040923758,1824.5541968529,1615.85105601852,2070.2040923758,0,0,0,0,0,0,0,0,0,"Ceará",0.103856069451827,0.0741175155897677,0.140287888943536,821303.1,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,702201,0,"35–39","VE0","cov90","High"
"Scenario_4","18-59 years",11,0,20734.8609479709,18426.6097285787,23476.6409352693,20734.8609479709,18426.6097285787,23476.6409352693,6.06647905815678,5.38750500600015,6.8722923111265,6.06647905815678,5.38750500600015,6.8722923111265,1828.33461730627,1618.52632418268,2076.37010934622,1828.33461730627,1618.52632418268,2076.37010934622,0,0,0,0,0,0,0,0,0,"Ceará",0.103856069451827,0.0741175155897677,0.140287888943536,821303.1,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,665907,0,"40–44","VE0","cov90","High"
"Scenario_4","18-59 years",12,0,16533.0753723658,14714.3105889546,18681.3646714487,16533.0753723658,14714.3105889546,18681.3646714487,4.83714628060719,4.3021637785618,5.46853905415078,4.83714628060719,4.3021637785618,5.46853905415078,1457.83442240968,1292.53295199484,1652.19232492528,1457.83442240968,1292.53295199484,1652.19232492528,0,0,0,0,0,0,0,0,0,"Ceará",0.103856069451827,0.0741175155897677,0.140287888943536,821303.1,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,566682,0,"45–49","VE0","cov90","High"
"Scenario_4","18-59 years",13,0,14308.8219870392,12713.3600057211,16194.4723993541,14308.8219870392,12713.3600057211,16194.4723993541,6.61612870739029,5.86642547637468,7.50000958144381,6.61612870739029,5.86642547637468,7.50000958144381,1306.38179077369,1155.86263675187,1483.39487158352,1306.38179077369,1155.86263675187,1483.39487158352,0,0,0,0,0,0,0,0,0,"Ceará",0.103856069451827,0.0741175155897677,0.140287888943536,821303.1,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,517683,0,"50–54","VE0","cov90","High"
"Scenario_4","18-59 years",14,0,12491.2017293822,11085.8532666389,14152.9538031733,12491.2017293822,11085.8532666389,14152.9538031733,5.77569547139701,5.11532332972894,6.55462379422864,5.77569547139701,5.11532332972894,6.55462379422864,1140.4347960249,1007.85023410462,1296.4287629168,1140.4347960249,1007.85023410462,1296.4287629168,0,0,0,0,0,0,0,0,0,"Ceará",0.103856069451827,0.0741175155897677,0.140287888943536,821303.1,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,479919,0,"55–59","VE0","cov90","High"
"Scenario_4","18-59 years",15,0,9222.59605127995,8206.66170331622,10424.3740044284,9222.59605127995,8206.66170331622,10424.3740044284,6.67692310123474,5.92481862805076,7.56357358009599,6.67692310123474,5.92481862805076,7.56357358009599,866.331158816925,767.039435667855,983.080233989566,866.331158816925,767.039435667855,983.080233989566,0,0,0,0,0,0,0,0,0,"Ceará",0.103856069451827,0.0741175155897677,0.140287888943536,821303.1,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,377974,0,"60–64","VE0","cov90","High"
"Scenario_4","60+ years",16,265430.7,6842.38116712865,6056.80386357711,7789.42315115664,4377.39061817481,3854.33110543458,5017.11979542628,4.95370854672902,4.37200638055044,5.6523070020991,3.16911858430179,2.78173633069523,3.64096668395181,642.743970637528,565.935147084998,734.72009447811,411.19331972817,360.035896559865,473.310191309135,2464.99054895385,2202.47275814253,2772.30335573036,1.78458996242723,1.59027004985521,2.01134031814729,231.550650909359,205.899250525133,261.409903168975,"Ceará",0.103856069451827,0.0741175155897677,0.140287888943536,821303.1,333.187119256325,296.252968962564,372.900457889273,460219.499880488,408336.218684529,516455.114069953,3546.96951519908,3141.82091054565,3988.85910417506,294923,0.9,"65–69","VE0","cov90","High"
"Scenario_4","60+ years",17,216080.1,5199.46540497469,4627.92761165569,5901.10609100633,3418.38007010328,3036.73836207396,3897.72645318214,7.66160824760419,6.78261003346529,8.73231797787138,5.03711187567302,4.44985176132354,5.76834351130099,527.966361125442,466.409011172593,602.734675184651,347.110625032603,305.97603376756,398.16638659748,1781.08533487141,1591.18924958173,2003.37963782419,2.62449637193117,2.33275827214175,2.96397446657039,180.855736092839,160.432977405033,204.568288587171,"Ceará",0.103856069451827,0.0741175155897677,0.140287888943536,821303.1,461.125070158019,409.958793876927,516.15676778604,312937.411072001,277095.200806615,352073.813137075,4541.20570208732,4014.81141418469,5119.29101662506,240089,0.9,"70–74","VE0","cov90","High"
"Scenario_4","60+ years",18,145584.9,3309.01364998771,2941.48652732704,3753.47302864229,2244.67652490791,1990.76826684433,2556.5557996069,4.8759563334962,4.31091154208428,5.55436370377357,3.30761546369432,2.9171115386924,3.78354186669771,336.005292780082,296.439484663725,383.382989251617,227.929912876322,200.582304435949,261.164039318037,1064.3371250798,950.718260482712,1196.9172290354,1.56834086980188,1.39380000339189,1.77082183707586,108.07537990376,95.857180227776,122.218949933581,"Ceará",0.103856069451827,0.0741175155897677,0.140287888943536,821303.1,771.656912689594,686.182035045058,863.876433364177,523676.399572341,463797.702741349,589254.626202693,7599.35427228069,6719.93255093693,8567.98727073359,161761,0.9,"75–79","VE0","cov90","High"
"Scenario_4","60+ years",19,103015.8,2210.95511373851,1963.97277662337,2522.25631356953,1543.0672732863,1367.36389021212,1771.13832545883,16.2999627636239,14.2320474626917,18.8420600417264,11.37605143589,9.9020094226816,13.2361668935645,346.360311592611,302.087517986186,400.709067932575,241.731393940463,210.16960674474,281.496912669935,667.887840452206,596.608886411248,751.117988110699,4.92391132773385,4.33003804001013,5.60589314816193,104.628917652148,91.9179112414452,119.21215526264,"Ceará",0.103856069451827,0.0741175155897677,0.140287888943536,821303.1,1229.70212999225,1093.44086148947,1376.6189520581,166798.921697477,146507.091429185,189675.723956938,7849.67596368075,6889.42413792087,8935.18019401729,114462,0.9,"80–84","VE0","cov90","High"
"Scenario_4","60+ years",20,91191.6,1857.20015592921,1642.95379586002,2133.05879597691,1333.04230248,1174.84214403341,1543.6604922111,13.691952947455,11.8955519875993,15.9425819751674,9.82767119863356,8.49813934430275,11.5436477857275,290.942326553974,252.479447031032,339.057165249982,208.829634027438,180.359311893551,245.511577254833,524.15785344921,468.111651826608,589.398303765808,3.86428174882144,3.39741264329659,4.39893418943997,82.1126925265361,72.1201351374813,93.5455879951493,"Ceará",0.103856069451827,0.0741175155897677,0.140287888943536,821303.1,1566.90030416492,1393.46023691025,1754.50257816743,212537.064682327,186705.020950668,241743.699170752,10002.1455237822,8779.70963251188,11387.9861488663,101324,0.9,"85+","VE0","cov90","High"
